Cluster_ID,Protein_ID
cluster_1,CP071001.1_proteins|CP071001.1_1
cluster_2868,CP017151.1_proteins|CP017151.1_1038
cluster_2868,NZ_CP076082.1_proteins|NZ_CP076082.1_1651
cluster_2868,NZ_CP021790.1_proteins|NZ_CP021790.1_920
cluster_2869,CP017151.1_proteins|CP017151.1_1039
cluster_2869,CP089305.1_proteins|CP089305.1_442
cluster_2869,NZ_CP047584.1_proteins|NZ_CP047584.1_163
cluster_2869,NZ_CP017151.1_proteins|NZ_CP017151.1_1039
cluster_2869,CP145309.1_proteins|CP145309.1_157
cluster_2869,CP047584.1_proteins|CP047584.1_163
cluster_2869,NZ_CP145309.1_proteins|NZ_CP145309.1_157
cluster_2869,NZ_CP089305.1_proteins|NZ_CP089305.1_442
cluster_2870,NZ_CP017151.1_proteins|NZ_CP017151.1_1523
cluster_2870,CP172330.1_proteins|CP172330.1_809
cluster_2870,CP017151.1_proteins|CP017151.1_1523
cluster_2870,CP170189.1_proteins|CP170189.1_1308
cluster_2871,CP017151.1_proteins|CP017151.1_1531
cluster_2871,CP094655.1_proteins|CP094655.1_680
cluster_2871,NZ_CP157198.1_proteins|NZ_CP157198.1_686
cluster_2871,CP094655.1_proteins|CP094655.1_679
cluster_2871,NZ_CP094655.1_proteins|NZ_CP094655.1_679
cluster_2871,CP095385.1_proteins|CP095385.1_666
cluster_2871,CP157198.1_proteins|CP157198.1_686
cluster_2871,NZ_CP095385.1_proteins|NZ_CP095385.1_666
cluster_2871,NZ_CP094655.1_proteins|NZ_CP094655.1_680
cluster_2871,NZ_CP017151.1_proteins|NZ_CP017151.1_1531
cluster_2872,NZ_CP017151.1_proteins|NZ_CP017151.1_1533
cluster_2872,CP017151.1_proteins|CP017151.1_1533
cluster_2872,NZ_CP184765.1_proteins|NZ_CP184765.1_717
cluster_2872,CP157198.1_proteins|CP157198.1_688
cluster_2872,CP184765.1_proteins|CP184765.1_717
cluster_2872,CP094655.1_proteins|CP094655.1_682
cluster_2872,CP095385.1_proteins|CP095385.1_668
cluster_2872,NZ_CP095385.1_proteins|NZ_CP095385.1_668
cluster_2872,CP005958.1_proteins|CP005958.1_699
cluster_2872,NZ_CP157198.1_proteins|NZ_CP157198.1_688
cluster_2872,NZ_CP094655.1_proteins|NZ_CP094655.1_682
cluster_2873,NZ_CP017151.1_proteins|NZ_CP017151.1_1567
cluster_2873,NZ_CP070935.1_proteins|NZ_CP070935.1_729
cluster_2873,CP017151.1_proteins|CP017151.1_1567
cluster_2873,CP070935.1_proteins|CP070935.1_729
cluster_2874,CP017151.1_proteins|CP017151.1_1624
cluster_2874,CP033371.1_proteins|CP033371.1_110
cluster_2874,NZ_CP017151.1_proteins|NZ_CP017151.1_1624
cluster_2875,CP033371.1_proteins|CP033371.1_109
cluster_2875,CP017151.1_proteins|CP017151.1_1627
cluster_2875,NZ_CP017151.1_proteins|NZ_CP017151.1_1627
cluster_2876,NZ_CP017151.1_proteins|NZ_CP017151.1_1650
cluster_2876,NZ_CP160833.1_proteins|NZ_CP160833.1_839
cluster_2876,CP160833.1_proteins|CP160833.1_839
cluster_2876,CP017151.1_proteins|CP017151.1_1650
cluster_2877,CP127401.1_proteins|CP127401.1_606
cluster_2877,NZ_CP193773.1_proteins|NZ_CP193773.1_917
cluster_2877,CP035055.1_proteins|CP035055.1_593
cluster_2877,NZ_CP094655.1_proteins|NZ_CP094655.1_791
cluster_2877,CP121468.1_proteins|CP121468.1_817
cluster_2877,NZ_CP199922.1_proteins|NZ_CP199922.1_791
cluster_2877,NZ_CP119425.1_proteins|NZ_CP119425.1_606
cluster_2877,CP160833.1_proteins|CP160833.1_841
cluster_2877,NZ_CP119406.1_proteins|NZ_CP119406.1_606
cluster_2877,NZ_CP120668.1_proteins|NZ_CP120668.1_1231
cluster_2877,NZ_CP157980.1_proteins|NZ_CP157980.1_864
cluster_2877,NZ_CP103400.1_proteins|NZ_CP103400.1_104
cluster_2877,NZ_CP165726.1_proteins|NZ_CP165726.1_782
cluster_2877,CP119425.1_proteins|CP119425.1_606
cluster_2877,CP157198.1_proteins|CP157198.1_794
cluster_2877,CP102714.1_proteins|CP102714.1_1215
cluster_2877,CP103400.1_proteins|CP103400.1_104
cluster_2877,NZ_CP121468.1_proteins|NZ_CP121468.1_817
cluster_2877,NZ_CP017151.1_proteins|NZ_CP017151.1_1652
cluster_2877,NZ_CP127401.1_proteins|NZ_CP127401.1_606
cluster_2877,CP053314.1_proteins|CP053314.1_863
cluster_2877,CP119406.1_proteins|CP119406.1_606
cluster_2877,NZ_CP160833.1_proteins|NZ_CP160833.1_841
cluster_2877,CP158463.1_proteins|CP158463.1_1474
cluster_2877,CP193773.1_proteins|CP193773.1_917
cluster_2877,CP094655.1_proteins|CP094655.1_791
cluster_2877,CP197007.1_proteins|CP197007.1_1698
cluster_2877,CP199922.1_proteins|CP199922.1_791
cluster_2877,NZ_CP047584.1_proteins|NZ_CP047584.1_837
cluster_2877,CP165726.1_proteins|CP165726.1_782
cluster_2877,CP017151.1_proteins|CP017151.1_1652
cluster_2877,NZ_CP157198.1_proteins|NZ_CP157198.1_794
cluster_2877,NZ_CP102714.1_proteins|NZ_CP102714.1_1215
cluster_2877,NZ_CP158463.1_proteins|NZ_CP158463.1_1474
cluster_2877,CP120668.1_proteins|CP120668.1_1231
cluster_2877,CP047584.1_proteins|CP047584.1_837
cluster_2877,NZ_CP053314.1_proteins|NZ_CP053314.1_863
cluster_2877,NZ_CP035055.1_proteins|NZ_CP035055.1_593
cluster_2877,CP172330.1_proteins|CP172330.1_693
cluster_2877,CP157980.1_proteins|CP157980.1_864
cluster_2878,CP158463.1_proteins|CP158463.1_1478
cluster_2878,CP065522.1_proteins|CP065522.1_1244
cluster_2878,CP132481.1_proteins|CP132481.1_515
cluster_2878,NZ_CP094655.1_proteins|NZ_CP094655.1_796
cluster_2878,NZ_CP120668.1_proteins|NZ_CP120668.1_1226
cluster_2878,NZ_CP017151.1_proteins|NZ_CP017151.1_1656
cluster_2878,CP170189.1_proteins|CP170189.1_1454
cluster_2878,CP034099.1_proteins|CP034099.1_2112
cluster_2878,NZ_CP034099.1_proteins|NZ_CP034099.1_2112
cluster_2878,CP031195.1_proteins|CP031195.1_330
cluster_2878,CP118092.1_proteins|CP118092.1_1437
cluster_2878,NZ_CP158463.1_proteins|NZ_CP158463.1_1478
cluster_2878,NZ_CP118092.1_proteins|NZ_CP118092.1_1437
cluster_2878,NZ_CP031195.1_proteins|NZ_CP031195.1_330
cluster_2878,NZ_CP117933.1_proteins|NZ_CP117933.1_610
cluster_2878,CP145309.1_proteins|CP145309.1_804
cluster_2878,CP035054.1_proteins|CP035054.1_1204
cluster_2878,CP094655.1_proteins|CP094655.1_796
cluster_2878,NZ_CP132481.1_proteins|NZ_CP132481.1_515
cluster_2878,CP117933.1_proteins|CP117933.1_610
cluster_2878,NZ_CP065522.1_proteins|NZ_CP065522.1_1244
cluster_2878,CP017151.1_proteins|CP017151.1_1656
cluster_2878,CP120668.1_proteins|CP120668.1_1226
cluster_2878,CP101688.1_proteins|CP101688.1_780
cluster_2878,NZ_CP101688.1_proteins|NZ_CP101688.1_780
cluster_2878,NZ_CP035054.1_proteins|NZ_CP035054.1_1204
cluster_2878,NZ_CP145309.1_proteins|NZ_CP145309.1_804
cluster_2878,CP033371.1_proteins|CP033371.1_84
cluster_2879,CP017151.1_proteins|CP017151.1_1813
cluster_2879,NZ_CP017151.1_proteins|NZ_CP017151.1_1813
cluster_2879,NZ_CP158463.1_proteins|NZ_CP158463.1_1640
cluster_2879,CP110798.1_proteins|CP110798.1_992
cluster_2879,CP158463.1_proteins|CP158463.1_1640
cluster_2879,NZ_CP110798.1_proteins|NZ_CP110798.1_992
cluster_2880,NZ_CP076446.1_proteins|NZ_CP076446.1_1022
cluster_2880,CP017151.1_proteins|CP017151.1_1840
cluster_2880,CP076446.1_proteins|CP076446.1_1022
cluster_2880,NZ_CP017151.1_proteins|NZ_CP017151.1_1840
cluster_2880,CP005958.1_proteins|CP005958.1_1036
cluster_2881,CP110798.1_proteins|CP110798.1_842
cluster_2881,CP019030.1_proteins|CP019030.1_55
cluster_2881,NZ_CP160833.1_proteins|NZ_CP160833.1_852
cluster_2881,CP070948.1_proteins|CP070948.1_905
cluster_2881,NZ_CP031195.1_proteins|NZ_CP031195.1_353
cluster_2881,NZ_CP110798.1_proteins|NZ_CP110798.1_842
cluster_2881,NZ_CP019030.1_proteins|NZ_CP019030.1_55
cluster_2881,NZ_CP124737.1_proteins|NZ_CP124737.1_625
cluster_2881,NZ_CP131058.1_proteins|NZ_CP131058.1_1192
cluster_2881,CP160833.1_proteins|CP160833.1_852
cluster_2881,NZ_CP101688.1_proteins|NZ_CP101688.1_803
cluster_2881,CP131058.1_proteins|CP131058.1_1192
cluster_2881,CP101688.1_proteins|CP101688.1_803
cluster_2881,CP124737.1_proteins|CP124737.1_625
cluster_2881,CP031195.1_proteins|CP031195.1_353
cluster_2881,NZ_CP070948.1_proteins|NZ_CP070948.1_905
cluster_2882,CP131058.1_proteins|CP131058.1_1199
cluster_2882,CP165726.1_proteins|CP165726.1_785
cluster_2882,NZ_CP076082.1_proteins|NZ_CP076082.1_314
cluster_2882,NZ_CP065522.1_proteins|NZ_CP065522.1_1243
cluster_2882,NZ_CP119406.1_proteins|NZ_CP119406.1_609
cluster_2882,NZ_CP047585.1_proteins|NZ_CP047585.1_811
cluster_2882,NZ_CP117933.1_proteins|NZ_CP117933.1_611
cluster_2882,CP067088.1_proteins|CP067088.1_777
cluster_2882,NZ_CP102714.1_proteins|NZ_CP102714.1_1212
cluster_2882,CP119425.1_proteins|CP119425.1_609
cluster_2882,CP045034.1_proteins|CP045034.1_1474
cluster_2882,CP005958.1_proteins|CP005958.1_829
cluster_2882,NZ_CP070948.1_proteins|NZ_CP070948.1_898
cluster_2882,CP119406.1_proteins|CP119406.1_609
cluster_2882,CP157592.1_proteins|CP157592.1_628
cluster_2882,CP021964.1_proteins|CP021964.1_794
cluster_2882,NZ_CP035055.1_proteins|NZ_CP035055.1_590
cluster_2882,NZ_CP145309.1_proteins|NZ_CP145309.1_805
cluster_2882,CP070948.1_proteins|CP070948.1_898
cluster_2882,NZ_CP016803.1_proteins|NZ_CP016803.1_283
cluster_2882,CP070858.1_proteins|CP070858.1_907
cluster_2882,AP024320.1_proteins|AP024320.1_1669
cluster_2882,NZ_CP044354.1_proteins|NZ_CP044354.1_838
cluster_2882,NZ_CP102532.1_proteins|NZ_CP102532.1_908
cluster_2882,CP136242.1_proteins|CP136242.1_839
cluster_2882,CP172330.1_proteins|CP172330.1_690
cluster_2882,CP044354.1_proteins|CP044354.1_838
cluster_2882,CP070999.1_proteins|CP070999.1_897
cluster_2882,NZ_CP034193.1_proteins|NZ_CP034193.1_748
cluster_2882,CP035054.1_proteins|CP035054.1_1203
cluster_2882,CP170189.1_proteins|CP170189.1_1455
cluster_2882,NZ_CP095385.1_proteins|NZ_CP095385.1_784
cluster_2882,AP017973.1_proteins|AP017973.1_782
cluster_2882,CP070935.1_proteins|CP070935.1_780
cluster_2882,NZ_CP132481.1_proteins|NZ_CP132481.1_516
cluster_2882,NZ_CP053312.1_proteins|NZ_CP053312.1_771
cluster_2882,NZ_CP199922.1_proteins|NZ_CP199922.1_788
cluster_2882,NZ_CP070858.1_proteins|NZ_CP070858.1_907
cluster_2882,CP071001.1_proteins|CP071001.1_909
cluster_2882,NZ_CP116617.1_proteins|NZ_CP116617.1_769
cluster_2882,CP019030.1_proteins|CP019030.1_62
cluster_2882,NZ_CP089305.1_proteins|NZ_CP089305.1_1726
cluster_2882,NZ_CP021104.1_proteins|NZ_CP021104.1_911
cluster_2882,NZ_CP160833.1_proteins|NZ_CP160833.1_845
cluster_2882,CP076082.1_proteins|CP076082.1_314
cluster_2882,NZ_CP035054.1_proteins|NZ_CP035054.1_1203
cluster_2882,CP101688.1_proteins|CP101688.1_781
cluster_2882,NZ_CP021964.1_proteins|NZ_CP021964.1_794
cluster_2882,CP011536.1_proteins|CP011536.1_985
cluster_2882,CP047585.1_proteins|CP047585.1_811
cluster_2882,CP016803.1_proteins|CP016803.1_283
cluster_2882,NZ_CP076446.1_proteins|NZ_CP076446.1_813
cluster_2882,CP157980.1_proteins|CP157980.1_867
cluster_2882,CP021104.1_proteins|CP021104.1_911
cluster_2882,NZ_CP193773.1_proteins|NZ_CP193773.1_922
cluster_2882,CP124737.1_proteins|CP124737.1_632
cluster_2882,NZ_CP118092.1_proteins|NZ_CP118092.1_1436
cluster_2882,CP132481.1_proteins|CP132481.1_516
cluster_2882,NZ_CP110798.1_proteins|NZ_CP110798.1_835
cluster_2882,CP071000.1_proteins|CP071000.1_908
cluster_2882,CP171795.1_proteins|CP171795.1_107
cluster_2882,CP035055.1_proteins|CP035055.1_590
cluster_2882,NZ_CP019030.1_proteins|NZ_CP019030.1_62
cluster_2882,NZ_CP031195.1_proteins|NZ_CP031195.1_331
cluster_2882,NZ_CP116755.1_proteins|NZ_CP116755.1_1268
cluster_2882,CP110798.1_proteins|CP110798.1_835
cluster_2882,NZ_CP124737.1_proteins|NZ_CP124737.1_632
cluster_2882,NZ_CP136242.1_proteins|NZ_CP136242.1_839
cluster_2882,CP102532.1_proteins|CP102532.1_908
cluster_2882,NZ_CP047584.1_proteins|NZ_CP047584.1_841
cluster_2882,CP100352.1_proteins|CP100352.1_1315
cluster_2882,NZ_CP128169.1_proteins|NZ_CP128169.1_1105
cluster_2882,CP117933.1_proteins|CP117933.1_611
cluster_2882,NZ_CP034099.1_proteins|NZ_CP034099.1_2111
cluster_2882,NZ_CP139637.1_proteins|NZ_CP139637.1_1178
cluster_2882,CP047584.1_proteins|CP047584.1_841
cluster_2882,CP197007.1_proteins|CP197007.1_1701
cluster_2882,CP053314.1_proteins|CP053314.1_866
cluster_2882,CP116755.1_proteins|CP116755.1_1268
cluster_2882,CP034193.1_proteins|CP034193.1_748
cluster_2882,NZ_CP103400.1_proteins|NZ_CP103400.1_107
cluster_2882,NZ_CP070999.1_proteins|NZ_CP070999.1_897
cluster_2882,CP160833.1_proteins|CP160833.1_845
cluster_2882,CP021790.1_proteins|CP021790.1_1803
cluster_2882,CP095385.1_proteins|CP095385.1_784
cluster_2882,CP141807.1_proteins|CP141807.1_1085
cluster_2882,CP184765.1_proteins|CP184765.1_819
cluster_2882,CP102714.1_proteins|CP102714.1_1212
cluster_2882,NZ_CP158463.1_proteins|NZ_CP158463.1_1479
cluster_2882,CP053312.1_proteins|CP053312.1_771
cluster_2882,CP139052.1_proteins|CP139052.1_1084
cluster_2882,CP128169.1_proteins|CP128169.1_1105
cluster_2882,NZ_CP100352.1_proteins|NZ_CP100352.1_1315
cluster_2882,CP132541.1_proteins|CP132541.1_975
cluster_2882,NZ_CP157592.1_proteins|NZ_CP157592.1_628
cluster_2882,NZ_CP188318.1_proteins|NZ_CP188318.1_1019
cluster_2882,CP158463.1_proteins|CP158463.1_1479
cluster_2882,CP116617.1_proteins|CP116617.1_769
cluster_2882,CP050919.1_proteins|CP050919.1_801
cluster_2882,NZ_CP021790.1_proteins|NZ_CP021790.1_1803
cluster_2882,CP193773.1_proteins|CP193773.1_922
cluster_2882,CP199922.1_proteins|CP199922.1_788
cluster_2882,NZ_CP103293.1_proteins|NZ_CP103293.1_846
cluster_2882,NZ_CP070935.1_proteins|NZ_CP070935.1_780
cluster_2882,NZ_CP184765.1_proteins|NZ_CP184765.1_819
cluster_2882,CP116618.1_proteins|CP116618.1_773
cluster_2882,NZ_CP120668.1_proteins|NZ_CP120668.1_1225
cluster_2882,NZ_CP011536.1_proteins|NZ_CP011536.1_985
cluster_2882,CP121468.1_proteins|CP121468.1_820
cluster_2882,NZ_CP053314.1_proteins|NZ_CP053314.1_866
cluster_2882,NZ_CP121468.1_proteins|NZ_CP121468.1_820
cluster_2882,CP017151.1_proteins|CP017151.1_1657
cluster_2882,NZ_CP071000.1_proteins|NZ_CP071000.1_908
cluster_2882,CP127401.1_proteins|CP127401.1_609
cluster_2882,CP094655.1_proteins|CP094655.1_797
cluster_2882,NZ_CP101688.1_proteins|NZ_CP101688.1_781
cluster_2882,CP002033.1_proteins|CP002033.1_978
cluster_2882,NZ_CP132541.1_proteins|NZ_CP132541.1_975
cluster_2882,NZ_CP165726.1_proteins|NZ_CP165726.1_785
cluster_2882,CP139637.1_proteins|CP139637.1_1178
cluster_2882,NZ_CP067088.1_proteins|NZ_CP067088.1_777
cluster_2882,NZ_CP131058.1_proteins|NZ_CP131058.1_1199
cluster_2882,CP065522.1_proteins|CP065522.1_1243
cluster_2882,NZ_CP071001.1_proteins|NZ_CP071001.1_909
cluster_2882,CP176633.1_proteins|CP176633.1_922
cluster_2882,NZ_CP141807.1_proteins|NZ_CP141807.1_1085
cluster_2882,NZ_CP116618.1_proteins|NZ_CP116618.1_773
cluster_2882,NZ_CP176633.1_proteins|NZ_CP176633.1_922
cluster_2882,NZ_CP045034.1_proteins|NZ_CP045034.1_1474
cluster_2882,CP188318.1_proteins|CP188318.1_1019
cluster_2882,NZ_CP050919.1_proteins|NZ_CP050919.1_801
cluster_2882,NZ_CP157198.1_proteins|NZ_CP157198.1_798
cluster_2882,NZ_CP157980.1_proteins|NZ_CP157980.1_867
cluster_2882,NZ_CP082359.1_proteins|NZ_CP082359.1_869
cluster_2882,CP120668.1_proteins|CP120668.1_1225
cluster_2882,CP157198.1_proteins|CP157198.1_798
cluster_2882,CP082359.1_proteins|CP082359.1_869
cluster_2882,CP033371.1_proteins|CP033371.1_83
cluster_2882,NZ_CP119425.1_proteins|NZ_CP119425.1_609
cluster_2882,NZ_CP139052.1_proteins|NZ_CP139052.1_1084
cluster_2882,CP089305.1_proteins|CP089305.1_1726
cluster_2882,NZ_CP094655.1_proteins|NZ_CP094655.1_797
cluster_2882,NZ_CP171795.1_proteins|NZ_CP171795.1_107
cluster_2882,CP034099.1_proteins|CP034099.1_2111
cluster_2882,AP008937.1_proteins|AP008937.1_909
cluster_2882,NZ_CP017151.1_proteins|NZ_CP017151.1_1657
cluster_2882,CP103293.1_proteins|CP103293.1_846
cluster_2882,CP118092.1_proteins|CP118092.1_1436
cluster_2882,NZ_AP024320.1_proteins|NZ_AP024320.1_1669
cluster_2882,CP103400.1_proteins|CP103400.1_107
cluster_2882,CP031195.1_proteins|CP031195.1_331
cluster_2882,CP145309.1_proteins|CP145309.1_805
cluster_2882,NZ_CP127401.1_proteins|NZ_CP127401.1_609
cluster_2882,CP076446.1_proteins|CP076446.1_813
cluster_2883,NZ_CP160833.1_proteins|NZ_CP160833.1_800
cluster_2883,NZ_CP131058.1_proteins|NZ_CP131058.1_1244
cluster_2883,CP110798.1_proteins|CP110798.1_792
cluster_2883,CP160833.1_proteins|CP160833.1_800
cluster_2883,CP019030.1_proteins|CP019030.1_105
cluster_2883,CP131058.1_proteins|CP131058.1_1244
cluster_2883,NZ_CP124737.1_proteins|NZ_CP124737.1_677
cluster_2883,NZ_CP070948.1_proteins|NZ_CP070948.1_852
cluster_2883,NZ_CP019030.1_proteins|NZ_CP019030.1_105
cluster_2883,CP070948.1_proteins|CP070948.1_852
cluster_2883,NZ_CP110798.1_proteins|NZ_CP110798.1_792
cluster_2883,CP124737.1_proteins|CP124737.1_677
cluster_2884,NZ_CP019030.1_proteins|NZ_CP019030.1_151
cluster_2884,CP019030.1_proteins|CP019030.1_151
cluster_2884,CP170189.1_proteins|CP170189.1_1390
cluster_2884,NZ_CP076446.1_proteins|NZ_CP076446.1_736
cluster_2884,CP172330.1_proteins|CP172330.1_772
cluster_2884,CP076446.1_proteins|CP076446.1_736
cluster_2885,CP019030.1_proteins|CP019030.1_152
cluster_2885,NZ_CP019030.1_proteins|NZ_CP019030.1_152
cluster_2885,NZ_CP076446.1_proteins|NZ_CP076446.1_735
cluster_2885,CP076446.1_proteins|CP076446.1_735
cluster_2885,CP170189.1_proteins|CP170189.1_1389
cluster_2886,NZ_CP021964.1_proteins|NZ_CP021964.1_674
cluster_2886,NZ_CP100352.1_proteins|NZ_CP100352.1_1450
cluster_2886,CP101688.1_proteins|CP101688.1_668
cluster_2886,NZ_CP067088.1_proteins|NZ_CP067088.1_1053
cluster_2886,AP008937.1_proteins|AP008937.1_796
cluster_2886,NZ_CP035054.1_proteins|NZ_CP035054.1_1323
cluster_2886,CP160833.1_proteins|CP160833.1_728
cluster_2886,NZ_CP047584.1_proteins|NZ_CP047584.1_706
cluster_2886,CP124737.1_proteins|CP124737.1_752
cluster_2886,NZ_CP082359.1_proteins|NZ_CP082359.1_768
cluster_2886,CP095385.1_proteins|CP095385.1_1285
cluster_2886,NZ_CP031195.1_proteins|NZ_CP031195.1_219
cluster_2886,CP067088.1_proteins|CP067088.1_1053
cluster_2886,CP131058.1_proteins|CP131058.1_1319
cluster_2886,CP021964.1_proteins|CP021964.1_674
cluster_2886,CP033371.1_proteins|CP033371.1_186
cluster_2886,CP171795.1_proteins|CP171795.1_1959
cluster_2886,NZ_CP160833.1_proteins|NZ_CP160833.1_728
cluster_2886,NZ_CP171795.1_proteins|NZ_CP171795.1_1959
cluster_2886,CP110798.1_proteins|CP110798.1_713
cluster_2886,CP082359.1_proteins|CP082359.1_768
cluster_2886,NZ_CP110798.1_proteins|NZ_CP110798.1_713
cluster_2886,NZ_CP124737.1_proteins|NZ_CP124737.1_752
cluster_2886,NZ_CP131058.1_proteins|NZ_CP131058.1_1319
cluster_2886,CP019030.1_proteins|CP019030.1_178
cluster_2886,CP070948.1_proteins|CP070948.1_776
cluster_2886,CP035054.1_proteins|CP035054.1_1323
cluster_2886,NZ_CP070948.1_proteins|NZ_CP070948.1_776
cluster_2886,CP047584.1_proteins|CP047584.1_706
cluster_2886,CP100352.1_proteins|CP100352.1_1450
cluster_2886,NZ_CP019030.1_proteins|NZ_CP019030.1_178
cluster_2886,CP031195.1_proteins|CP031195.1_219
cluster_2886,CP034099.1_proteins|CP034099.1_2202
cluster_2886,NZ_CP034099.1_proteins|NZ_CP034099.1_2202
cluster_2886,NZ_CP095385.1_proteins|NZ_CP095385.1_1285
cluster_2886,CP170189.1_proteins|CP170189.1_1364
cluster_2886,NZ_CP101688.1_proteins|NZ_CP101688.1_668
cluster_2886,CP002033.1_proteins|CP002033.1_855
cluster_2887,CP100352.1_proteins|CP100352.1_1457
cluster_2887,CP171795.1_proteins|CP171795.1_1952
cluster_2887,CP124737.1_proteins|CP124737.1_761
cluster_2887,CP031195.1_proteins|CP031195.1_211
cluster_2887,NZ_CP021964.1_proteins|NZ_CP021964.1_664
cluster_2887,CP160833.1_proteins|CP160833.1_720
cluster_2887,NZ_CP171795.1_proteins|NZ_CP171795.1_1952
cluster_2887,CP110798.1_proteins|CP110798.1_706
cluster_2887,NZ_CP110798.1_proteins|NZ_CP110798.1_706
cluster_2887,CP101688.1_proteins|CP101688.1_660
cluster_2887,CP019030.1_proteins|CP019030.1_187
cluster_2887,NZ_CP019030.1_proteins|NZ_CP019030.1_187
cluster_2887,NZ_CP160833.1_proteins|NZ_CP160833.1_720
cluster_2887,CP131058.1_proteins|CP131058.1_1329
cluster_2887,NZ_CP131058.1_proteins|NZ_CP131058.1_1329
cluster_2887,NZ_CP101688.1_proteins|NZ_CP101688.1_660
cluster_2887,NZ_CP031195.1_proteins|NZ_CP031195.1_211
cluster_2887,CP021964.1_proteins|CP021964.1_664
cluster_2887,NZ_CP047584.1_proteins|NZ_CP047584.1_699
cluster_2887,CP047584.1_proteins|CP047584.1_699
cluster_2887,CP035054.1_proteins|CP035054.1_1332
cluster_2887,NZ_CP035054.1_proteins|NZ_CP035054.1_1332
cluster_2887,NZ_CP100352.1_proteins|NZ_CP100352.1_1457
cluster_2887,NZ_CP124737.1_proteins|NZ_CP124737.1_761
cluster_2888,CP019030.1_proteins|CP019030.1_193
cluster_2888,NZ_CP082359.1_proteins|NZ_CP082359.1_570
cluster_2888,NZ_CP124737.1_proteins|NZ_CP124737.1_781
cluster_2888,NZ_CP019030.1_proteins|NZ_CP019030.1_193
cluster_2888,NZ_CP132541.1_proteins|NZ_CP132541.1_862
cluster_2888,CP033371.1_proteins|CP033371.1_199
cluster_2888,CP131058.1_proteins|CP131058.1_1570
cluster_2888,CP082359.1_proteins|CP082359.1_570
cluster_2888,NZ_CP131058.1_proteins|NZ_CP131058.1_1570
cluster_2888,NZ_CP176633.1_proteins|NZ_CP176633.1_1544
cluster_2888,CP176633.1_proteins|CP176633.1_1544
cluster_2888,CP132541.1_proteins|CP132541.1_862
cluster_2888,NZ_CP188318.1_proteins|NZ_CP188318.1_862
cluster_2888,CP188318.1_proteins|CP188318.1_862
cluster_2888,NZ_CP188318.1_proteins|NZ_CP188318.1_906
cluster_2888,CP124737.1_proteins|CP124737.1_781
cluster_2888,CP170189.1_proteins|CP170189.1_1351
cluster_2888,CP188318.1_proteins|CP188318.1_906
cluster_2889,NZ_CP176633.1_proteins|NZ_CP176633.1_1545
cluster_2889,NZ_CP124737.1_proteins|NZ_CP124737.1_782
cluster_2889,CP033371.1_proteins|CP033371.1_200
cluster_2889,NZ_CP188318.1_proteins|NZ_CP188318.1_905
cluster_2889,NZ_CP132541.1_proteins|NZ_CP132541.1_861
cluster_2889,CP082359.1_proteins|CP082359.1_569
cluster_2889,CP019030.1_proteins|CP019030.1_194
cluster_2889,CP170189.1_proteins|CP170189.1_1350
cluster_2889,CP124737.1_proteins|CP124737.1_782
cluster_2889,CP132541.1_proteins|CP132541.1_861
cluster_2889,CP176633.1_proteins|CP176633.1_1545
cluster_2889,NZ_CP019030.1_proteins|NZ_CP019030.1_194
cluster_2889,NZ_CP188318.1_proteins|NZ_CP188318.1_861
cluster_2889,NZ_CP131058.1_proteins|NZ_CP131058.1_1571
cluster_2889,CP131058.1_proteins|CP131058.1_1571
cluster_2889,CP188318.1_proteins|CP188318.1_905
cluster_2889,CP188318.1_proteins|CP188318.1_861
cluster_2889,NZ_CP082359.1_proteins|NZ_CP082359.1_569
cluster_2890,CP132541.1_proteins|CP132541.1_860
cluster_2890,NZ_CP082359.1_proteins|NZ_CP082359.1_568
cluster_2890,NZ_CP131058.1_proteins|NZ_CP131058.1_1572
cluster_2890,CP033371.1_proteins|CP033371.1_201
cluster_2890,CP188318.1_proteins|CP188318.1_860
cluster_2890,CP082359.1_proteins|CP082359.1_568
cluster_2890,NZ_CP124737.1_proteins|NZ_CP124737.1_783
cluster_2890,NZ_CP132541.1_proteins|NZ_CP132541.1_860
cluster_2890,CP170189.1_proteins|CP170189.1_1349
cluster_2890,CP131058.1_proteins|CP131058.1_1572
cluster_2890,NZ_CP176633.1_proteins|NZ_CP176633.1_1546
cluster_2890,CP124737.1_proteins|CP124737.1_783
cluster_2890,CP176633.1_proteins|CP176633.1_1546
cluster_2890,NZ_CP188318.1_proteins|NZ_CP188318.1_860
cluster_2890,NZ_CP188318.1_proteins|NZ_CP188318.1_904
cluster_2890,CP188318.1_proteins|CP188318.1_904
cluster_2890,CP019030.1_proteins|CP019030.1_195
cluster_2890,NZ_CP019030.1_proteins|NZ_CP019030.1_195
cluster_2891,CP033371.1_proteins|CP033371.1_203
cluster_2891,CP082359.1_proteins|CP082359.1_564
cluster_2891,CP132541.1_proteins|CP132541.1_858
cluster_2891,NZ_CP176633.1_proteins|NZ_CP176633.1_1548
cluster_2891,CP170189.1_proteins|CP170189.1_1347
cluster_2891,NZ_CP188318.1_proteins|NZ_CP188318.1_902
cluster_2891,NZ_CP124737.1_proteins|NZ_CP124737.1_785
cluster_2891,CP176633.1_proteins|CP176633.1_1548
cluster_2891,NZ_CP188318.1_proteins|NZ_CP188318.1_858
cluster_2891,CP188318.1_proteins|CP188318.1_858
cluster_2891,CP188318.1_proteins|CP188318.1_902
